1,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/0/0_2185.jpg,0,[0, 8],[1.0000, 0.0000]
2146,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_9793.jpg,2,[2, 5],[0.8826, 0.1098]
2147,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_6066.jpg,2,[2, 6],[0.9990, 0.0010]
2148,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_1146.jpg,2,[2, 4],[1.0000, 0.0000]
2149,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_1108.jpg,2,[2, 7],[1.0000, 0.0000]
2150,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_7875.jpg,2,[2, 3],[0.9869, 0.0122]
2151,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_6341.jpg,2,[2, 0],[1.0000, 0.0000]
2152,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_6475.jpg,2,[2, 0],[1.0000, 0.0000]
2153,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_765.jpg,2,[2, 6],[1.0000, 0.0000]
2154,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_7897.jpg,2,[2, 0],[1.0000, 0.0000]
2155,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_1051.jpg,2,[2, 6],[0.8077, 0.1607]
2156,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_5274.jpg,2,[2, 4],[0.9999, 0.0001]
2157,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_498.jpg,2,[2, 0],[1.0000, 0.0000]
2158,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_754.jpg,2,[2, 4],[1.0000, 0.0000]
2159,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_2751.jpg,2,[2, 5],[1.0000, 0.0000]
2160,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_3003.jpg,2,[9, 2],[0.7645, 0.1384]
2161,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_8740.jpg,2,[2, 5],[0.5808, 0.4192]
2162,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_7112.jpg,2,[2, 0],[0.9943, 0.0057]
2163,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_3989.jpg,2,[2, 6],[0.9981, 0.0019]
2164,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_5405.jpg,2,[2, 0],[0.9999, 0.0001]
2165,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_2331.jpg,2,[2, 5],[0.8384, 0.1433]
2166,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_8359.jpg,2,[2, 6],[0.6060, 0.3933]
2167,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_2659.jpg,2,[2, 3],[1.0000, 0.0000]
2168,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_2287.jpg,2,[2, 5],[1.0000, 0.0000]
2169,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_9168.jpg,2,[2, 0],[1.0000, 0.0000]
2170,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_2096.jpg,2,[2, 9],[1.0000, 0.0000]
2171,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_2073.jpg,2,[2, 3],[1.0000, 0.0000]
2172,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_4749.jpg,2,[2, 3],[0.9997, 0.0002]
2173,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_2629.jpg,2,[2, 6],[0.8187, 0.1798]
2174,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_3322.jpg,2,[2, 0],[1.0000, 0.0000]
2175,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_1456.jpg,2,[2, 4],[0.9953, 0.0046]
2176,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_6248.jpg,2,[2, 0],[1.0000, 0.0000]
2177,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_9038.jpg,2,[2, 4],[1.0000, 0.0000]
2178,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_564.jpg,2,[2, 4],[1.0000, 0.0000]
2179,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_9503.jpg,2,[6, 4],[0.8720, 0.1205]
2180,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_6515.jpg,2,[2, 5],[1.0000, 0.0000]
2181,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_6969.jpg,2,[2, 4],[0.9585, 0.0325]
2182,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_2912.jpg,2,[2, 6],[0.9102, 0.0884]
2183,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_4003.jpg,2,[2, 0],[1.0000, 0.0000]
2184,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_6093.jpg,2,[2, 6],[0.5741, 0.2902]
2185,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_3468.jpg,2,[2, 3],[1.0000, 0.0000]
2186,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_6353.jpg,2,[0, 5],[0.9497, 0.0487]
2187,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_2235.jpg,2,[2, 0],[1.0000, 0.0000]
2188,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_9077.jpg,2,[2, 4],[0.9999, 0.0001]
2189,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_9688.jpg,2,[2, 3],[1.0000, 0.0000]
2190,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_1870.jpg,2,[2, 0],[1.0000, 0.0000]
2191,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_1547.jpg,2,[2, 0],[0.9860, 0.0140]
2192,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_6002.jpg,2,[2, 0],[1.0000, 0.0000]
2193,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_7427.jpg,2,[2, 3],[0.9907, 0.0089]
2194,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_3887.jpg,2,[4, 2],[0.9953, 0.0033]
2195,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_5800.jpg,2,[2, 4],[1.0000, 0.0000]
2196,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_1756.jpg,2,[2, 6],[1.0000, 0.0000]
2197,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_9192.jpg,2,[2, 3],[1.0000, 0.0000]
2198,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_9108.jpg,2,[2, 3],[1.0000, 0.0000]
2199,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_8472.jpg,2,[2, 5],[1.0000, 0.0000]
2200,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_8987.jpg,2,[2, 5],[1.0000, 0.0000]
2201,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_6593.jpg,2,[2, 0],[1.0000, 0.0000]
2202,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_2742.jpg,2,[2, 7],[1.0000, 0.0000]
2203,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_5265.jpg,2,[2, 5],[0.9956, 0.0016]
2204,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_374.jpg,2,[2, 6],[1.0000, 0.0000]
2205,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_5023.jpg,2,[2, 6],[0.6164, 0.3739]
2206,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_2685.jpg,2,[2, 4],[0.9726, 0.0243]
2207,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_2359.jpg,2,[2, 5],[0.9912, 0.0086]
2208,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_4873.jpg,2,[2, 3],[0.9999, 0.0001]
2209,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_2690.jpg,2,[2, 6],[0.8650, 0.1349]
2210,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_3783.jpg,2,[2, 0],[1.0000, 0.0000]
2211,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_9424.jpg,2,[2, 0],[0.9987, 0.0012]
2212,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_9832.jpg,2,[7, 4],[0.6772, 0.2092]
2213,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_8730.jpg,2,[2, 0],[1.0000, 0.0000]
2214,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_1876.jpg,2,[2, 5],[1.0000, 0.0000]
2215,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_5819.jpg,2,[2, 0],[1.0000, 0.0000]
2216,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_7065.jpg,2,[2, 5],[0.9981, 0.0016]
2217,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_8473.jpg,2,[2, 4],[0.9501, 0.0412]
2218,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_6230.jpg,2,[2, 6],[1.0000, 0.0000]
2219,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_2210.jpg,2,[2, 0],[1.0000, 0.0000]
2220,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_7229.jpg,2,[2, 3],[0.9337, 0.0660]
2221,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_7975.jpg,2,[2, 0],[0.9999, 0.0001]
2222,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_2512.jpg,2,[2, 0],[1.0000, 0.0000]
2223,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_8412.jpg,2,[2, 4],[0.9998, 0.0002]
2224,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_2551.jpg,2,[2, 4],[1.0000, 0.0000]
2225,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_1095.jpg,2,[2, 6],[1.0000, 0.0000]
2226,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_7760.jpg,2,[0, 2],[0.8352, 0.1519]
2227,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_4286.jpg,2,[2, 0],[0.9548, 0.0452]
2228,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_1297.jpg,2,[2, 0],[0.9991, 0.0009]
2229,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_303.jpg,2,[2, 5],[1.0000, 0.0000]
2230,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_2082.jpg,2,[2, 0],[1.0000, 0.0000]
2231,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_354.jpg,2,[2, 5],[0.9007, 0.0964]
2232,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_4842.jpg,2,[2, 0],[1.0000, 0.0000]
2233,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_8756.jpg,2,[2, 3],[0.9987, 0.0007]
2234,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_2901.jpg,2,[2, 0],[1.0000, 0.0000]
2235,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_497.jpg,2,[5, 2],[0.5263, 0.4737]
2236,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_1955.jpg,2,[2, 0],[0.9999, 0.0001]
2237,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_3791.jpg,2,[2, 5],[1.0000, 0.0000]
2238,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_5659.jpg,2,[2, 3],[0.6990, 0.2970]
2239,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_8422.jpg,2,[2, 3],[1.0000, 0.0000]
2240,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_6073.jpg,2,[2, 3],[1.0000, 0.0000]
2241,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_4101.jpg,2,[2, 4],[0.7480, 0.1181]
2242,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_4116.jpg,2,[2, 6],[0.9999, 0.0000]
2243,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_6905.jpg,2,[2, 4],[1.0000, 0.0000]
2244,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_2955.jpg,2,[3, 0],[0.4671, 0.3283]
2245,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_4208.jpg,2,[2, 3],[1.0000, 0.0000]
2246,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_4203.jpg,2,[2, 6],[1.0000, 0.0000]
2247,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_3454.jpg,2,[2, 0],[1.0000, 0.0000]
2248,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_2774.jpg,2,[2, 6],[0.9999, 0.0001]
2249,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_1678.jpg,2,[2, 0],[1.0000, 0.0000]
2250,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_7855.jpg,2,[2, 5],[0.9997, 0.0003]
2251,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_9825.jpg,2,[2, 4],[0.9588, 0.0412]
2252,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_1248.jpg,2,[4, 2],[0.6787, 0.3044]
2253,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_8371.jpg,2,[2, 3],[1.0000, 0.0000]
2254,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_731.jpg,2,[0, 2],[0.9860, 0.0118]
2255,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_7940.jpg,2,[2, 6],[0.9996, 0.0004]
2256,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_6458.jpg,2,[2, 4],[0.9630, 0.0194]
2257,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_6626.jpg,2,[2, 3],[1.0000, 0.0000]
2258,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_725.jpg,2,[8, 2],[0.9782, 0.0154]
2259,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_4110.jpg,2,[2, 7],[1.0000, 0.0000]
2260,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_3320.jpg,2,[2, 4],[0.9622, 0.0163]
2261,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_569.jpg,2,[2, 4],[1.0000, 0.0000]
2262,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_559.jpg,2,[2, 0],[1.0000, 0.0000]
2263,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_9419.jpg,2,[2, 5],[0.9993, 0.0007]
2264,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_6703.jpg,2,[4, 3],[0.5872, 0.2357]
2265,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_86.jpg,2,[2, 3],[0.9990, 0.0009]
2266,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_3656.jpg,2,[2, 6],[1.0000, 0.0000]
2267,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_5401.jpg,2,[2, 8],[0.9409, 0.0591]
2268,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_2391.jpg,2,[2, 4],[0.9948, 0.0048]
2269,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_2566.jpg,2,[2, 0],[1.0000, 0.0000]
2270,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_2483.jpg,2,[2, 9],[1.0000, 0.0000]
2271,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_5789.jpg,2,[2, 7],[1.0000, 0.0000]
2272,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_3167.jpg,2,[2, 6],[0.9999, 0.0001]
2273,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_1767.jpg,2,[2, 6],[0.9996, 0.0004]
2274,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_9728.jpg,2,[2, 5],[1.0000, 0.0000]
2275,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_6277.jpg,2,[2, 4],[1.0000, 0.0000]
2276,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_1254.jpg,2,[2, 0],[1.0000, 0.0000]
2277,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_6599.jpg,2,[2, 4],[1.0000, 0.0000]
2278,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_6529.jpg,2,[2, 6],[1.0000, 0.0000]
2279,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_6270.jpg,2,[2, 6],[0.9089, 0.0911]
2280,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_2083.jpg,2,[2, 6],[0.9538, 0.0444]
2281,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_5760.jpg,2,[2, 4],[1.0000, 0.0000]
2282,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_3725.jpg,2,[2, 0],[1.0000, 0.0000]
2283,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_8859.jpg,2,[2, 3],[1.0000, 0.0000]
2284,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_2361.jpg,2,[2, 0],[0.6880, 0.3120]
2285,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_7906.jpg,2,[4, 2],[0.9951, 0.0031]
2286,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_4970.jpg,2,[2, 3],[0.9998, 0.0002]
2287,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_6263.jpg,2,[2, 0],[0.9994, 0.0006]
2288,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_3495.jpg,2,[2, 7],[0.9848, 0.0096]
2289,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_7738.jpg,2,[2, 4],[1.0000, 0.0000]
2290,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_7235.jpg,2,[2, 6],[0.7598, 0.1996]
2291,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_2811.jpg,2,[2, 3],[1.0000, 0.0000]
2292,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_3193.jpg,2,[2, 0],[1.0000, 0.0000]
2293,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_7666.jpg,2,[4, 2],[0.9159, 0.0840]
2294,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_9397.jpg,2,[2, 6],[1.0000, 0.0000]
2295,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_8734.jpg,2,[2, 7],[1.0000, 0.0000]
2296,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_3758.jpg,2,[2, 3],[1.0000, 0.0000]
2297,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_8542.jpg,2,[2, 6],[0.9783, 0.0178]
2298,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_1802.jpg,2,[2, 5],[1.0000, 0.0000]
2299,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_6636.jpg,2,[2, 0],[1.0000, 0.0000]
2300,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_1352.jpg,2,[2, 3],[1.0000, 0.0000]
2301,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_3506.jpg,2,[2, 6],[0.9834, 0.0165]
2302,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_2939.jpg,2,[3, 2],[0.9785, 0.0210]
2303,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_3824.jpg,2,[2, 4],[1.0000, 0.0000]
2304,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_548.jpg,2,[2, 3],[1.0000, 0.0000]
2305,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_6675.jpg,2,[2, 0],[1.0000, 0.0000]
2306,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_5537.jpg,2,[2, 3],[1.0000, 0.0000]
2307,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_8232.jpg,2,[2, 5],[1.0000, 0.0000]
2308,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_832.jpg,2,[2, 0],[1.0000, 0.0000]
2309,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_748.jpg,2,[2, 5],[1.0000, 0.0000]
2310,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_9579.jpg,2,[2, 6],[0.5932, 0.3715]
2311,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_7177.jpg,2,[7, 4],[0.9772, 0.0157]
2312,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_8252.jpg,2,[2, 3],[0.9991, 0.0009]
2313,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_147.jpg,2,[5, 3],[0.9995, 0.0002]
2314,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_3146.jpg,2,[2, 3],[0.9838, 0.0151]
2315,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_2610.jpg,2,[2, 3],[1.0000, 0.0000]
2316,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_6719.jpg,2,[2, 5],[1.0000, 0.0000]
2317,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_799.jpg,2,[2, 6],[0.8893, 0.1074]
2318,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_4690.jpg,2,[2, 0],[1.0000, 0.0000]
2319,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_2563.jpg,2,[2, 3],[1.0000, 0.0000]
2320,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_357.jpg,2,[2, 3],[1.0000, 0.0000]
2321,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_5324.jpg,2,[2, 8],[0.9057, 0.0541]
2322,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_2696.jpg,2,[2, 4],[0.9998, 0.0001]
2323,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_2531.jpg,2,[2, 5],[1.0000, 0.0000]
2324,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_592.jpg,2,[2, 0],[1.0000, 0.0000]
2325,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_5944.jpg,2,[2, 4],[0.8871, 0.0776]
2326,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_821.jpg,2,[2, 7],[1.0000, 0.0000]
2327,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_195.jpg,2,[2, 3],[0.9991, 0.0006]
2328,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_5032.jpg,2,[2, 0],[1.0000, 0.0000]
2329,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_4231.jpg,2,[2, 0],[1.0000, 0.0000]
2330,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_2132.jpg,2,[2, 7],[1.0000, 0.0000]
2331,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_8253.jpg,2,[2, 0],[1.0000, 0.0000]
2332,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_8988.jpg,2,[2, 0],[1.0000, 0.0000]
2333,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_430.jpg,2,[2, 3],[0.9734, 0.0264]
2334,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_655.jpg,2,[2, 4],[0.9051, 0.0808]
2335,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_1479.jpg,2,[8, 3],[0.4623, 0.1816]
2336,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_7254.jpg,2,[2, 8],[1.0000, 0.0000]
2337,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_8166.jpg,2,[6, 5],[1.0000, 0.0000]
2338,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_6106.jpg,2,[2, 0],[1.0000, 0.0000]
2339,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_8974.jpg,2,[2, 4],[1.0000, 0.0000]
2340,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_2695.jpg,2,[2, 4],[0.7830, 0.1208]
2341,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_2630.jpg,2,[2, 6],[1.0000, 0.0000]
2342,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_3522.jpg,2,[2, 5],[1.0000, 0.0000]
2343,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_4899.jpg,2,[2, 0],[1.0000, 0.0000]
2344,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_7849.jpg,2,[2, 0],[0.9998, 0.0002]
2345,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_1749.jpg,2,[4, 3],[0.7334, 0.2238]
2346,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_7430.jpg,2,[2, 4],[1.0000, 0.0000]
2347,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_6604.jpg,2,[2, 5],[1.0000, 0.0000]
2348,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_2808.jpg,2,[2, 8],[0.9966, 0.0025]
2349,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_4429.jpg,2,[4, 5],[0.3400, 0.3290]
2350,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_6360.jpg,2,[2, 4],[1.0000, 0.0000]
2351,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_7494.jpg,2,[2, 3],[1.0000, 0.0000]
2352,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_2170.jpg,2,[2, 3],[1.0000, 0.0000]
2353,/home/amax/SIAT/Slim_Classification/Data-Cifar10/image/test/2/2_5640.jpg,2,[2, 5],[1.0000, 0.0000]
